 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
1,0.053,0.693,1386.449,4.408,0.327,0.163,1.0,0.365,1,8492,27,153.435,0.163,2.0,0.5,1.0,0.259772392434153
2,114.939,94.323,143.673,6.531,17.306,20.245,0.162,20.449,1,929,43,109.592,16.028,1.515,0.66,0.477,12.097308792963616
3,0.373,2.174,149.224,7.347,0.816,0.653,0.993,1.045,1,914,49,38.66,0.577,1.928,0.519,0.875,0.6891432000580254
4,16.127,25.625,149.224,8.98,4.898,9.469,0.309,9.704,1,920,55,102.633,3.259,3.732,0.268,0.638,4.531394281889843
5,0.053,0.693,1382.204,12.082,0.327,0.163,1.0,0.365,1,8466,74,153.435,0.163,2.0,0.5,1.0,0.259772392434153
6,5.278,18.435,614.531,12.245,4.082,4.898,0.195,5.561,1,3765,79,130.236,2.815,2.486,0.402,0.423,2.5923268152592542
7,2.399,7.692,146.286,12.735,2.449,2.449,0.51,3.136,1,896,90,38.66,1.541,2.367,0.422,0.692,1.7477132681935144
8,0.027,0.462,615.837,15.673,0.163,0.163,1.0,0.231,1,3772,96,135.0,0.163,1.0,1.0,1.0,0.185411616971131
9,0.08,1.019,149.224,16.653,0.49,0.163,0.967,0.516,1,914,102,161.565,0.163,3.0,0.333,1.0,0.3191538243211461
10,20.338,17.9,251.592,16.816,6.367,4.735,0.798,6.419,1,1541,114,172.694,4.735,1.401,0.714,0.909,5.088727332135584
11,1.439,6.729,618.612,17.633,1.306,2.776,0.4,3.067,1,3789,108,115.201,0.945,4.103,0.244,0.663,1.3535847608753206
12,2.052,6.689,614.531,19.102,2.122,1.796,0.576,2.427,1,3764,128,42.274,1.497,1.891,0.529,0.74,1.616381002671262
13,0.533,3.48,618.122,20.735,0.816,1.306,0.553,1.395,1,3788,135,69.444,0.816,1.801,0.555,0.702,0.8237940745986474
14,0.16,1.616,1380.735,21.224,0.653,0.49,0.769,0.673,1,8457,131,165.964,0.438,1.675,0.597,0.667,0.451351666838205
15,0.426,3.48,613.878,21.388,0.653,1.469,0.443,1.608,1,3760,131,113.962,0.515,4.377,0.228,0.627,0.7364781368494107
16,0.027,0.462,614.531,23.02,0.163,0.163,1.0,0.231,1,3764,141,135.0,0.163,1.0,1.0,1.0,0.185411616971131
17,0.027,0.462,1383.184,34.122,0.163,0.163,1.0,0.231,1,8472,209,135.0,0.163,1.0,1.0,1.0,0.185411616971131
18,3.385,13.919,984.327,52.571,2.776,5.551,0.22,5.834,1,6029,356,72.072,1.757,3.782,0.264,0.477,2.07603368443976
19,0.16,2.078,982.694,52.735,0.816,0.653,0.465,1.045,1,6019,327,38.66,0.392,3.735,0.268,0.545,0.451351666838205
20,0.027,0.462,1387.265,56.98,0.163,0.163,1.0,0.231,1,8497,349,135.0,0.163,1.0,1.0,1.0,0.185411616971131
21,0.027,0.462,1388.735,71.51,0.163,0.163,1.0,0.231,1,8506,438,135.0,0.163,1.0,1.0,1.0,0.185411616971131
